Gene,adj_F_pval_well
LRSAM1,1.0
AL354710.2,1.0
TRMO,1.0
PTGS1,1.0
RBM18,1.0
HDHD3,1.0
ALAD,1.0
POLE3,1.0
RGS3,1.0
AL162727.2,1.0
ZNF618,1.0
AKNA,1.0
AL138895.1,1.0
WHRN,1.0
ATP6V1G1,1.0
TMEM268,1.0
TEX48,1.0
TNFSF15,1.0
TNFSF8,1.0
MRRF,1.0
TNC,1.0
TRIM32,1.0
CDK5RAP2,1.0
MEGF9,1.0
FBXW2,1.0
B3GNT10,1.0
PSMD5,1.0
C5,1.0
CNTRL,1.0
RAB14,1.0
GSN,1.0
STOM,1.0
AL359644.1,1.0
TTLL11,1.0
NDUFA8,1.0
ASTN2,1.0
PTCSC2,1.0
XPA,1.0
AL162385.2,1.0
VPS13A-AS1,1.0
VPS13A,1.0
GNA14,1.0
GNA14-AS1,1.0
CEP78,1.0
PSAT1,1.0
TLE4,1.0
TLE1,1.0
AL591368.1,1.0
RASEF,1.0
FRMD3,1.0
IDNK,1.0
UBQLN1,1.0
AL354920.1,1.0
PCA3,1.0
GKAP1,1.0
C9orf64,1.0
HNRNPK,1.0
AL354733.3,1.0
RMI1,1.0
SLC28A3,1.0
NTRK2,1.0
AGTPBP1,1.0
AL353743.2,1.0
NAA35,1.0
GOLM1,1.0
C9orf153,1.0
ISCA1,1.0
TUT7,1.0
AL158828.1,1.0
KIF27,1.0
DAPK1,1.0
PRUNE2,1.0
RFK,1.0
FOXD4L3,1.0
AL161457.2,1.0
LINC01506,1.0
FAM122A,1.0
AL354794.1,1.0
FXN,1.0
TJP2,1.0
AL162412.1,1.0
C9orf135,1.0
MAMDC2,1.0
SMC5-AS1,1.0
SMC5,1.0
AL162390.1,1.0
KLF9,1.0
GCNT1,1.0
TRPM3,1.0
ABHD17B,1.0
C9orf85,1.0
AL583829.1,1.0
LINC01504,1.0
ZFAND5,1.0
RORB-AS1,1.0
RORB,1.0
TRPM6,1.0
C9orf40,1.0
CARNMT1-AS1,1.0
CARNMT1,1.0
AL158825.2,1.0
NMRK1,1.0
PCSK5,1.0
CEMIP2,1.0
NIBAN2,1.0
CTSL,1.0
AL353748.3,1.0
ZNF169,1.0
AL691447.2,1.0
MFSD14B,1.0
FBP1,1.0
AL157936.1,1.0
AOPEP,1.0
AL807757.2,1.0
FANCC,1.0
PTCH1,1.0
AL161729.1,1.0
AL354861.2,1.0
LINC00476,1.0
ERCC6L2,1.0
LINC00092,1.0
LINC02603,1.0
SLC35D2,1.0
AL133477.2,1.0
HABP4,1.0
PRXL2C,1.0
AL589843.1,1.0
ZNF510,1.0
ZNF782,1.0
MFSD14C,1.0
NUTM2G,1.0
AL590705.1,1.0
CCDC180,1.0
TDRD7,1.0
TMOD1,1.0
TSTD2,1.0
NCBP1,1.0
ZNF367,1.0
CDK20,1.0
AL158152.1,1.0
PHF2,1.0
SPIN1,1.0
CKS2,1.0
SECISBP2,1.0
SEMA4D,1.0
LINC01508,1.0
AL158071.4,1.0
AL158071.3,1.0
AL158071.1,1.0
LINC00484,1.0
AUH,1.0
NFIL3,1.0
ROR2,1.0
SPTLC1,1.0
IARS,1.0
PTPDC1,1.0
NOL8,1.0
OGN,1.0
OMD,1.0
ASPN,1.0
ECM2,1.0
AL157827.2,1.0
IPPK,1.0
BICD2,1.0
ZNF484,1.0
FGD3,1.0
SUSD3,1.0
AL451065.1,1.0
CARD19,1.0
NINJ1,1.0
FAM120AOS,1.0
CENPP,1.0
STXBP1,1.0
PTRH1,1.0
TTC16,1.0
NELFB,1.0
TOR4A,1.0
NRARP,1.0
EXD3,1.0
NOXA1,1.0
NSMF,1.0
PNPLA7,1.0
MRPL41,1.0
DPH7,1.0
ZMYND19,1.0
ARRDC1,1.0
ARRDC1-AS1,1.0
EHMT1,1.0
CACNA1B,1.0
TUBB4B,1.0
TUBB8,1.0
DIP2C,1.0
LARP4B,1.0
AL359878.1,1.0
GTPBP4,1.0
IDI2-AS1,1.0
IDI1,1.0
WDR37,1.0
LINC00200,1.0
ADARB2,1.0
PFKP,1.0
PITRM1,1.0
PITRM1-AS1,1.0
LINC02669,1.0
AL513303.1,1.0
ZMYND11,1.0
LINC02660,1.0
CYSRT1,1.0
NDOR1,1.0
SEC16A,1.0
NOTCH1,1.0
EGFL7,1.0
AGPAT2,1.0
SNHG7,1.0
TMEM141,1.0
CCDC183,1.0
CCDC183-AS1,1.0
RABL6,1.0
AJM1,1.0
MAMDC4,1.0
FBXW5,1.0
LCN12,1.0
PTGDS,1.0
BX255925.3,1.0
PAXX,1.0
C9orf139,1.0
FUT7,1.0
NPDC1,1.0
ENTPD2,1.0
SAPCD2,1.0
UAP1L1,1.0
MAN1B1-DT,1.0
MAN1B1,1.0
DPP7,1.0
LRRC26,1.0
ANAPC2,1.0
SSNA1,1.0
TPRN,1.0
TMEM203,1.0
ABCA2,1.0
INPP5E,1.0
AKR1E2,1.0
AL355303.1,1.0
MCM10,1.0
PHYH,1.0
SEPHS1,1.0
PRPF18,1.0
AL157392.3,1.0
FRMD4A,1.0
CDNF,1.0
HSPA14,1.0
HSPA14.1,1.0
AC069544.1,1.0
SUV39H2,1.0
DCLRE1C,1.0
MEIG1,1.0
ACBD7,1.0
CCDC3,1.0
RPP38-DT,1.0
NMT2,1.0
FAM171A1,1.0
MINDY3,1.0
PTER,1.0
C1QL3,1.0
AL353576.1,1.0
RSU1,1.0
CUBN,1.0
VIM-AS1,1.0
AL133415.1,1.0
ST8SIA6,1.0
ST8SIA6-AS1,1.0
HACD1,1.0
STAM-AS1,1.0
RPP38,1.0
AKR1C1,1.0
CAMK1D,1.0
CDC123,1.0
NET1,1.0
ASB13,1.0
TASOR2,1.0
AL365356.1,1.0
GDI2,1.0
AL596094.1,1.0
ANKRD16,1.0
FBH1,1.0
AL137186.2,1.0
IL15RA,1.0
RBM17,1.0
PFKFB3,1.0
AL157395.1,1.0
LINC02649,1.0
AL512770.1,1.0
LINC02648,1.0
SFMBT2,1.0
KIN,1.0
ATP5F1C,1.0
TAF3,1.0
GATA3-AS1,1.0
AL390294.1,1.0
AC025946.1,1.0
LINC02676,1.0
AL136320.1,1.0
ECHDC3,1.0
PROSER2,1.0
UPF2,1.0
DHTKD1,1.0
SEC61A2,1.0
AL392086.3,1.0
ANKRD20A1,1.0
PMPCA,1.0
SNAPC4,1.0
PKN3,1.0
ZDHHC12,1.0
AL441992.1,1.0
ZER1,1.0
TBC1D13,1.0
ENDOG,1.0
SPOUT1,1.0
KYAT1,1.0
LRRC8A,1.0
PHYHD1,1.0
DOLK,1.0
NUP188,1.0
SH3GLB2,1.0
MIGA2,1.0
SET,1.0
AL592211.2,1.0
CRAT,1.0
PTPA,1.0
IER5L,1.0
AL158151.3,1.0
AL158151.1,1.0
AL161785.2,1.0
C9orf106,1.0
LINC00963,1.0
AL391056.2,1.0
AL391056.1,1.0
NTMT1,1.0
ASB6,1.0
PRRX2,1.0
TOR1B,1.0
DOLPP1,1.0
TOR1A,1.0
HMGA1P4,1.0
SPTAN1,1.0
TOR2A,1.0
SH2D3C,1.0
AL162586.2,1.0
CDK9,1.0
FPGS,1.0
AL162586.1,1.0
AK1,1.0
ST6GALNAC6,1.0
ST6GALNAC4,1.0
PIP5KL1,1.0
AL157935.1,1.0
DPM2,1.0
FAM102A,1.0
NAIF1,1.0
WDR34,1.0
SLC25A25,1.0
PTGES2,1.0
CIZ1,1.0
DNM1,1.0
GOLGA2,1.0
SWI5,1.0
TRUB2,1.0
COQ4,1.0
SLC27A4,1.0
URM1,1.0
CERCAM,1.0
ODF2,1.0
ODF2-AS1,1.0
GLE1,1.0
AL356481.1,1.0
SLC25A25-AS1,1.0
ENTR1,1.0
C9orf78,1.0
FNBP1,1.0
MED22,1.0
SURF1,1.0
SURF2,1.0
SURF4,1.0
STKLD1,1.0
REXO4,1.0
ADAMTS13,1.0
CACFD1,1.0
SLC2A6,1.0
SARDH,1.0
VAV2,1.0
BRD3OS,1.0
BRD3,1.0
BX649632.1,1.0
SURF6,1.0
WDR5,1.0
C9orf116,1.0
MRPS2,1.0
AL161452.1,1.0
CAMSAP1,1.0
AL355574.1,1.0
UBAC1,1.0
NACC2,1.0
LINC02846,1.0
TMEM250,1.0
QSOX2,1.0
CCDC187,1.0
GPSM1,1.0
DNLZ,1.0
CARD9,1.0
RXRA,1.0
USP20,1.0
ABO,1.0
CEL,1.0
AL158207.2,1.0
GPR107,1.0
ASS1,1.0
FUBP3,1.0
PRDM12,1.0
EXOSC2,1.0
ABL1,1.0
QRFP,1.0
NUP214,1.0
AL157938.2,1.0
AL157938.3,1.0
FAM78A,1.0
AL157938.4,1.0
PRRC2B,1.0
GBGT1,1.0
AL358781.1,1.0
AL358781.2,1.0
UCK1,1.0
RAPGEF1,1.0
MED27,1.0
NTNG2,1.0
SETX,1.0
TTF1,1.0
DDX31,1.0
GTF3C4,1.0
AK8,1.0
AL445645.1,1.0
SPACA9,1.0
TSC1,1.0
GTF3C5,1.0
POMT1,1.0
AC105052.4,1.0
RASA4,1.0
POLR2J3,1.0
FBXW11,1.0
STK10,1.0
UBTD2,1.0
NEURL1B,1.0
AC027309.1,1.0
AC022217.3,1.0
DUSP1,1.0
ERGIC1,1.0
AC008429.1,1.0
AC008429.3,1.0
RPL26L1,1.0
ATP6V0E1,1.0
CREBRF,1.0
AC008378.1,1.0
BNIP1,1.0
AC016573.1,1.0
BOD1,1.0
CPEB4,1.0
HRH2,1.0
AC138965.2,1.0
THOC3,1.0
AC138965.1,1.0
AC139491.1,1.0
FAM153B,1.0
SIMC1,1.0
KIAA1191,1.0
AC138956.1,1.0
AC138956.2,1.0
ARL10,1.0
NPM1,1.0
LINC01366,1.0
C5orf58,1.0
INSYN2B,1.0
ADAM19,1.0
AC106801.1,1.0
SOX30,1.0
THG1L,1.0
LSM11,1.0
CLINT1,1.0
RNF145,1.0
AC134043.2,1.0
UBLCP1,1.0
AC008691.1,1.0
TTC1,1.0
PWWP2A,1.0
CCNJL,1.0
ZBED8,1.0
NOP16,1.0
SLU7,1.0
ATP10B,1.0
AC008456.1,1.0
AC011363.1,1.0
AC113414.1,1.0
CCNG1,1.0
NUDCD2,1.0
HMMR,1.0
MAT2B,1.0
AC114321.1,1.0
RARS,1.0
PANK3,1.0
SLIT3,1.0
SPDL1,1.0
DOCK2,1.0
MIR3142HG,1.0
HIGD2A,1.0
CLTB,1.0
FAF2,1.0
CLK4,1.0
ZNF354A,1.0
ZNF354B,1.0
ZFP2,1.0
ZNF879,1.0
ZNF354C,1.0
RUFY1,1.0
AC136604.2,1.0
HNRNPH1,1.0
AC136604.3,1.0
CBY3,1.0
CANX,1.0
MAML1,1.0
MGAT4B,1.0
PHYKPL,1.0
MRNIP,1.0
TBC1D9B,1.0
RNF130,1.0
MAPK9,1.0
AC008610.1,1.0
GFPT2,1.0
CNOT6,1.0
FLT4,1.0
MGAT1,1.0
HEIH,1.0
LINC00847,1.0
AC022413.2,1.0
ZFP62,1.0
LINC01962,1.0
AC008443.5,1.0
AC008393.1,1.0
AC008676.1,1.0
HNRNPAB,1.0
NHP2,1.0
RNF44,1.0
CDHR2,1.0
GPRIN1,1.0
SNCB,1.0
TSPAN17,1.0
UIMC1,1.0
ZNF346,1.0
FGFR4,1.0
NSD1,1.0
AC146507.3,1.0
RAB24,1.0
MXD3,1.0
LMAN2,1.0
RGS14,1.0
GMCL2,1.0
F12,1.0
PRR7,1.0
DBN1,1.0
PDLIM7,1.0
DDX41,1.0
FAM193B,1.0
TMED9,1.0
B4GALT7,1.0
AC139795.2,1.0
FAM153A,1.0
AC106795.3,1.0
AC106795.2,1.0
FAM153CP,1.0
N4BP3,1.0
RMND5B,1.0
PRR7-AS1,1.0
AC016571.1,1.0
CYFIP2,1.0
AC009185.1,1.0
HARS,1.0
HARS2,1.0
ZMAT2,1.0
AC244517.11,1.0
PCDHB9,1.0
TAF7,1.0
AC005618.4,1.0
AC005618.1,1.0
PCDHGA1,1.0
DIAPH1,1.0
AC008781.2,1.0
AC008781.1,1.0
HDAC3,1.0
RELL2,1.0
DND1,1.0
FCHSD1,1.0
DELE1,1.0
PCDH12,1.0
RNF14,1.0
AC005740.3,1.0
GNPDA1,1.0
NDFIP1,1.0
SPRY4,1.0
ARHGAP26,1.0
ARHGAP26-AS1,1.0
AC008696.2,1.0
HMHB1,1.0
YIPF5,1.0
AC132803.1,1.0
PRELID2,1.0
ARAP3,1.0
PLAC8L1,1.0
WDR55,1.0
TMCO6,1.0
LRRTM2,1.0
SIL1,1.0
AC011405.1,1.0
MATR3,1.0
SNHG4,1.0
MATR3.1,1.0
PAIP2,1.0
AC135457.1,1.0
PROB1,1.0
SPATA24,1.0
DNAJC18,1.0
ECSCR,1.0
SMIM33,1.0
UBE2D2,1.0
IK,1.0
CXXC5,1.0
PURA,1.0
IGIP,1.0
AC011379.2,1.0
CYSTM1,1.0
PFDN1,1.0
HBEGF,1.0
SLC4A9,1.0
AC008438.1,1.0
ANKHD1,1.0
SRA1,1.0
EIF4EBP3,1.0
APBB3,1.0
SLC35A4,1.0
NDUFA2,1.0
MALINC1,1.0
TRIM7,1.0
AC091887.1,1.0
RBM27,1.0
AC008641.1,1.0
CCDC69,1.0
GM2A,1.0
SLC36A1,1.0
AC011374.2,1.0
ATOX1,1.0
AC091982.1,1.0
AC091982.3,1.0
G3BP1,1.0
GLRA1,1.0
LINC01933,1.0
AC008571.2,1.0
LINC01470,1.0
FAM114A2,1.0
ANXA6,1.0
MFAP3,1.0
SAP30L-AS1,1.0
SAP30L,1.0
LARP1,1.0
FAXDC2,1.0
CNOT8,1.0
GEMIN5,1.0
MRPL22,1.0
SGCD,1.0
AC025434.1,1.0
HAVCR1,1.0
AC011377.1,1.0
MED7,1.0
ITK,1.0
AC010609.1,1.0
GALNT10,1.0
LARS,1.0
TNIP1,1.0
IRGM,1.0
TCERG1,1.0
PPP2R2B,1.0
JAKMIP2-AS1,1.0
JAKMIP2,1.0
AC011346.1,1.0
MARCOL,1.0
SPINK13,1.0
FBXO38,1.0
ADRB2,1.0
SH3TC2-DT,1.0
ABLIM3,1.0
AC131025.3,1.0
GRPEL2,1.0
GRPEL2-AS1,1.0
GPX3,1.0
PCYOX1L,1.0
AC131025.1,1.0
CSNK1A1,1.0
ARHGEF37,1.0
PPARGC1B,1.0
SLC26A2,1.0
TIGD6,1.0
HMGXB3,1.0
CSF1R,1.0
PDGFRB,1.0
TCOF1,1.0
AC011388.1,1.0
MYOZ3,1.0
RBM22,1.0
DCTN4,1.0
IL17B,1.0
AC034243.1,1.0
AC008443.6,1.0
TRIM41,1.0
HIST1H2BK,1.0
HIST1H2AH,1.0
PRSS16,1.0
ZNF391,1.0
ZNF184,1.0
AL021918.5,1.0
AL009179.1,1.0
AL009179.2,1.0
HIST1H2BL,1.0
HIST1H2AI,1.0
HIST1H3H,1.0
HIST1H2AJ,1.0
HIST1H2BM,1.0
HIST1H4J,1.0
HIST1H4K,1.0
HIST1H2BN,1.0
HIST1H2AK,1.0
HIST1H2AL,1.0
HIST1H1B,1.0
HIST1H3I,1.0
HIST1H4L,1.0
HIST1H3J,1.0
HIST1H2BO,1.0
ZSCAN16-AS1,1.0
AL121944.1,1.0
ZNF165,1.0
ZSCAN16,1.0
ZKSCAN8,1.0
ZSCAN9,1.0
HIST1H4I,1.0
HIST1H2AG,1.0
HIST1H2BJ,1.0
AL513548.1,1.0
HIST1H2BC,1.0
HIST1H2AC,1.0
HIST1H1E,1.0
HIST1H2BD,1.0
AL353759.1,1.0
HIST1H2BE,1.0
HIST1H4D,1.0
HIST1H3D,1.0
HIST1H2AD,1.0
HIST1H2BF,1.0
HIST1H4E,1.0
HIST1H2BG,1.0
HIST1H2AE,1.0
HIST1H3E,1.0
ZKSCAN4,1.0
HIST1H1D,1.0
HIST1H3F,1.0
HIST1H2BH,1.0
HIST1H3G,1.0
HIST1H2BI,1.0
HIST1H4H,1.0
BTN3A2,1.0
BTN2A2,1.0
BTN3A1,1.0
BTN3A3,1.0
BTN2A1,1.0
HCG11,1.0
HMGN4,1.0
ABT1,1.0
ZNF322,1.0
HIST1H4F,1.0
NKAPL,1.0
ZSCAN26,1.0
PGBD1,1.0
FLOT1,1.0
IER3-AS1,1.0
IER3,1.0
HCG20,1.0
LINC00243,1.0
DDR1,1.0
GTF2H4,1.0
VARS2,1.0
CCHCR1,1.0
TCF19,1.0
POU5F1,1.0
AL662844.4,1.0
HCG27,1.0
AL645933.2,1.0
AL662797.1,1.0
MICA,1.0
AL645933.3,1.0
MICB,1.0
DDX39B,1.0
ATP6V1G2,1.0
NFKBIL1,1.0
LTA,1.0
LST1,1.0
PRRC2A,1.0
BAG6,1.0
APOM,1.0
C6orf47,1.0
GPANK1,1.0
CSNK2B,1.0
LY6G5B,1.0
HCP5,1.0
HIST1H4C,1.0
MDC1-AS1,1.0
NRM,1.0
ZSCAN31,1.0
ZKSCAN3,1.0
ZSCAN12,1.0
ZSCAN23,1.0
HCG14,1.0
TRIM27,1.0
ZNF311,1.0
GABBR1,1.0
HLA-F,1.0
HLA-F-AS1,1.0
AL645939.5,1.0
HLA-G,1.0
ZNRD1,1.0
PPP1R11,1.0
MDC1,1.0
RNF39,1.0
HCG17,1.0
HCG18,1.0
TRIM39,1.0
RPP21,1.0
HLA-E,1.0
LINC02569,1.0
GNL1,1.0
PRR3,1.0
ABCF1,1.0
PPP1R10,1.0
MRPS18B,1.0
ATAT1,1.0
C6orf136,1.0
DHX16,1.0
TRIM26,1.0
HIST1H1C,1.0
HIST1H3C,1.0
HIST1H2BB,1.0
FAM217A,1.0
C6orf201,1.0
ECI2,1.0
CDYL,1.0
RPP40,1.0
AL359643.3,1.0
AL359643.2,1.0
LYRM4,1.0
FARS2,1.0
AL022097.1,1.0
F13A1,1.0
LY86-AS1,1.0
LY86,1.0
RREB1,1.0
PRPF4B,1.0
SSR1,1.0
CAGE1,1.0
RIOK1,1.0
SNRNP48,1.0
TXNDC5,1.0
BLOC1S5,1.0
EEF1E1,1.0
SLC35B3,1.0
HULC,1.0
TFAP2A-AS1,1.0
GCNT2,1.0
C6orf52,1.0
PAK1IP1,1.0
TMEM14C,1.0
AL024498.1,1.0
AL139095.4,1.0
TMEM14B,1.0
AL138831.1,1.0
SLC22A23,1.0
AC008443.1,1.0
TRIM52,1.0
TRIM52-AS1,1.0
AC008443.8,1.0
AC138035.1,1.0
AC138035.2,1.0
AL365272.1,1.0
DUSP22,1.0
IRF4,1.0
EXOC2,1.0
HUS1B,1.0
AL357054.2,1.0
AL357054.4,1.0
AL357054.5,1.0
FAM50B,1.0
GMDS,1.0
GMDS-DT,1.0
AL031768.2,1.0
MYLK4,1.0
WRNIP1,1.0
SERPINB9P1,1.0
SERPINB9,1.0
LINC01011,1.0
NQO2,1.0
AL133351.1,1.0
RIPK1,1.0
AL031963.3,1.0
BPHL,1.0
TUBB2A,1.0
PSMG4,1.0
AL035693.1,1.0
AC008443.9,1.0
MAK,1.0
AL139807.1,1.0
AL158198.2,1.0
AL132775.1,1.0
E2F3,1.0
CDKAL1,1.0
AL513188.1,1.0
SOX4,1.0
CASC15,1.0
MRS2,1.0
GPLD1,1.0
ALDH5A1,1.0
TDP2,1.0
ACOT13,1.0
AL031775.1,1.0
C6orf62,1.0
AL158198.1,1.0
AL031775.2,1.0
GMNN,1.0
ARMH2,1.0
AL133268.4,1.0
CARMIL1,1.0
SLC17A3,1.0
TRIM38,1.0
U91328.2,1.0
U91328.1,1.0
HIST1H1A,1.0
HIST1H3A,1.0
HIST1H4A,1.0
HIST1H4B,1.0
HIST1H3B,1.0
HIST1H2AB,1.0
LINC02828,1.0
SMIM13,1.0
RNF144B,1.0
TPMT,1.0
AL022098.1,1.0
TMEM170B,1.0
ADTRP,1.0
AL157373.2,1.0
HIVEP1,1.0
PHACTR1,1.0
TBC1D7,1.0
GFOD1,1.0
SIRT5,1.0
AL441883.1,1.0
NOL7,1.0
Z93020.1,1.0
MCUR1,1.0
CD83,1.0
KDM1B,1.0
AL133259.1,1.0
AL009177.1,1.0
JARID2,1.0
JARID2-AS1,1.0
DTNBP1,1.0
MYLIP,1.0
GMPR,1.0
AL009031.1,1.0
AL137003.1,1.0
AL137003.2,1.0
AL133405.2,1.0
AL138824.1,1.0
FAM8A1,1.0
NUP153,1.0
AL138724.1,1.0
AL353152.2,1.0
CTNNA1,1.0
HSPA9,1.0
ETF1,1.0
NIM1K,1.0
HMGCS1,1.0
AC114947.2,1.0
CCL28,1.0
TMEM267,1.0
AC114956.3,1.0
C5orf34,1.0
AC114956.2,1.0
AC114956.1,1.0
PAIP1,1.0
NNT-AS1,1.0
NNT,1.0
MRPS30-DT,1.0
MRPS30,1.0
AC093297.2,1.0
HCN1,1.0
EMB,1.0
PARP8,1.0
AC022126.1,1.0
PELO,1.0
AC025180.1,1.0
ITGA2,1.0
MOCS2,1.0
AC008966.1,1.0
NDUFS4,1.0
ARL15,1.0
AC025175.2,1.0
LINC01033,1.0
SNX18,1.0
ZNF131,1.0
AC025171.4,1.0
AC025171.2,1.0
ANXA2R,1.0
SKP2,1.0
NADK2,1.0
AC008957.1,1.0
AC026741.1,1.0
NIPBL-DT,1.0
NIPBL,1.0
CPLANE1,1.0
AC025449.2,1.0
NUP155,1.0
WDR70,1.0
OSMR,1.0
RICTOR,1.0
AC008964.1,1.0
FYB1,1.0
AC016583.2,1.0
TTC33,1.0
PRKAA1,1.0
CARD6,1.0
C6,1.0
PLCXD3,1.0
OXCT1,1.0
C5orf51,1.0
FBXO4,1.0
SELENOP,1.0
AC008945.2,1.0
AC008875.3,1.0
AC008875.2,1.0
AC025171.1,1.0
AC025171.3,1.0
AC025171.5,1.0
PTGER4,1.0
AC034238.1,1.0
AC026704.1,1.0
DHX29,1.0
TRIM23,1.0
SHLD3,1.0
SGTB,1.0
NLN,1.0
ERBIN,1.0
AC010359.3,1.0
AC025442.2,1.0
SREK1,1.0
AC025442.1,1.0
MAST4,1.0
MAST4-AS1,1.0
AC112206.2,1.0
PIK3R1,1.0
SLC30A5,1.0
PPWD1,1.0
AC010273.2,1.0
CENPH,1.0
MRPS36,1.0
CDK7,1.0
CCDC125,1.0
AK6,1.0
TAF9,1.0
RAD17,1.0
MARVELD2,1.0
OCLN,1.0
GTF2H2C,1.0
SERF1B,1.0
SMN2,1.0
AC146944.4,1.0
SERF1A,1.0
CCNB1,1.0
LMBRD2,1.0
CENPK,1.0
ADAMTS6,1.0
MTREX,1.0
SLC38A9,1.0
IL6ST,1.0
AC008914.1,1.0
AC008892.1,1.0
ANKRD55,1.0
LINC01948,1.0
MAP3K1,1.0
AC008937.2,1.0
SETD9,1.0
MIER3,1.0
AC016644.1,1.0
GPBP1,1.0
PLK2,1.0
AC025176.1,1.0
AC092343.1,1.0
ELOVL7,1.0
AC104113.1,1.0
ERCC8,1.0
NDUFAF2,1.0
SMIM15,1.0
SMIM15-AS1,1.0
ZSWIM6,1.0
KIF2A,1.0
DIMT1,1.0
IPO11,1.0
LRRC70,1.0
SHISAL2B,1.0
SREK1IP1,1.0
CWC27,1.0
DEPDC1B,1.0
AC137810.1,1.0
SPEF2,1.0
PRLR,1.0
ANKRD37,1.0
UFSP2,1.0
C4orf47,1.0
TLR3,1.0
CYP4V2,1.0
FRG1-DT,1.0
FRG1,1.0
PLEKHG4B,1.0
CCDC127,1.0
SDHA,1.0
AC021087.1,1.0
PDCD6,1.0
EXOC3-AS1,1.0
EXOC3,1.0
AC112722.1,1.0
AC010442.1,1.0
SLC9A3-AS1,1.0
CEP72,1.0
TPPP,1.0
ZDHHC11B,1.0
ZDHHC11,1.0
BRD9,1.0
TRIP13,1.0
AC122719.3,1.0
AC116351.1,1.0
NKD2,1.0
SLC12A7,1.0
CLPTM1L,1.0
AC026748.3,1.0
LPCAT1,1.0
SLC9A3,1.0
AC026412.3,1.0
LRP2BP,1.0
CFAP97,1.0
CEP44,1.0
AC096751.2,1.0
AC019163.1,1.0
SPCS3,1.0
AC097518.2,1.0
NEIL3,1.0
AC027627.1,1.0
AGA,1.0
LINC01098,1.0
TENM3-AS1,1.0
DCTD,1.0
WWC2,1.0
CDKN2AIP,1.0
AC107214.1,1.0
SNX25,1.0
ING2,1.0
LINC02363,1.0
LINC02362,1.0
IRF2,1.0
AC099343.3,1.0
AC099343.4,1.0
LINC02427,1.0
LINC02365,1.0
CASP3,1.0
PRIMPOL,1.0
CENPU,1.0
ACSL1,1.0
AC084871.1,1.0
AC084871.3,1.0
SLC25A4,1.0
RWDD4,1.0
SMN1,1.0
MRPL36,1.0
AC091978.1,1.0
LINC02100,1.0
CDH18,1.0
LINC02241,1.0
AC093274.1,1.0
CDH12,1.0
C5orf17,1.0
LINC02211,1.0
LINC02109,1.0
DROSHA,1.0
C5orf22,1.0
PDZD2,1.0
AC025178.1,1.0
GOLPH3,1.0
AC025181.2,1.0
AC024588.1,1.0
MTMR12,1.0
SUB1,1.0
AC010343.3,1.0
AC034231.1,1.0
TARS,1.0
ADAMTS12,1.0
AMACR,1.0
C1QTNF3,1.0
AC139792.1,1.0
AC138409.3,1.0
AC026801.2,1.0
TTC23L,1.0
RAD1,1.0
BRIX1,1.0
DNAJC21,1.0
ZFR,1.0
NDUFS6,1.0
RETREG1,1.0
LINC02150,1.0
ICE1,1.0
MED10,1.0
AC093307.1,1.0
NSUN2,1.0
SRD5A1,1.0
LINC02102,1.0
TENT4A,1.0
LINC02196,1.0
MTRR,1.0
FASTKD3,1.0
AC091965.1,1.0
AC091965.4,1.0
MIR4458HG,1.0
SEMA5A,1.0
ZNF622,1.0
SNHG18,1.0
CCT5,1.0
CMBL,1.0
AC012640.2,1.0
MARCH6,1.0
ROPN1L,1.0
ANKRD33B,1.0
DAP,1.0
AC012629.2,1.0
TRIO,1.0
AC010491.1,1.0
OTULIN,1.0
ANKH,1.0
AC010491.2,1.0
FBXL7,1.0
ATPSCKMT,1.0
NAIP,1.0
GTF2H2,1.0
BDP1,1.0
COMMD10,1.0
AC018752.1,1.0
SEMA6A,1.0
SEMA6A-AS1,1.0
LINC02147,1.0
DTWD2,1.0
AC008629.1,1.0
DMXL1,1.0
TNFAIP8,1.0
HSD17B4,1.0
SRFBP1,1.0
SNX2,1.0
SNX24,1.0
CEP120,1.0
AC034236.2,1.0
CSNK1G3,1.0
GRAMD2B,1.0
AC093535.1,1.0
PHAX,1.0
LMNB1-DT,1.0
LMNB1,1.0
MARCH3,1.0
C5orf63,1.0
PRRC1,1.0
CCDC192,1.0
LINC01184,1.0
SLC12A2,1.0
ISOC1,1.0
AC006525.1,1.0
HINT1,1.0
AC116362.1,1.0
LYRM7,1.0
ARL14EPL,1.0
ATG12,1.0
FER,1.0
AC008467.1,1.0
PJA2,1.0
MAN2A1,1.0
TMEM232,1.0
SLC25A46,1.0
AC010395.1,1.0
TSLP,1.0
AC008572.1,1.0
WDR36,1.0
AC010468.2,1.0
AC010275.1,1.0
STARD4,1.0
STARD4-AS1,1.0
AP3S1,1.0
NREP,1.0
EPB41L4A-AS1,1.0
APC,1.0
SRP19,1.0
REEP5,1.0
DCP2,1.0
MCC,1.0
YTHDC2,1.0
PGGT1B,1.0
AC008494.3,1.0
CCDC112,1.0
FEM1C,1.0
TICAM2,1.0
AC010226.1,1.0
TMED7,1.0
EPB41L4A,1.0
AC008462.1,1.0
CDC42SE2,1.0
FNIP1,1.0
CDKN2AIPNL,1.0
AC109454.3,1.0
JADE2,1.0
SAR1B,1.0
SEC24A,1.0
CAMLG,1.0
DDX46,1.0
C5orf24,1.0
TXNDC15,1.0
PCBD2,1.0
C5orf66,1.0
H2AFY,1.0
AC026691.1,1.0
SMAD5-AS1,1.0
AC109454.2,1.0
SPOCK1,1.0
HNRNPA0,1.0
AC106791.1,1.0
MYOT,1.0
